Room,Month,Day,Hour,MorningFlag,AfternoonFlag,EveningFlag,NightFlag,Consumption_kWh,AverageConsumption_kWh
12,1,7,3,0,0,0,1,0.114,0.26679166666666665
12,1,7,4,0,0,0,1,0.132,0.26679166666666665
12,1,7,5,0,0,0,1,0.157,0.26679166666666665
12,1,7,6,1,0,0,0,0.531,0.26679166666666665
12,1,7,7,1,0,0,0,0.436,0.26679166666666665
12,1,7,8,1,0,0,0,0.603,0.26679166666666665
12,1,7,9,1,0,0,0,0.044,0.26679166666666665
12,1,7,10,1,0,0,0,0.084,0.26679166666666665
12,1,7,11,1,0,0,0,0.14,0.26679166666666665
12,1,7,12,0,1,0,0,0.091,0.26679166666666665
12,1,7,13,0,1,0,0,0.259,0.26679166666666665
12,1,7,14,0,1,0,0,0.415,0.26679166666666665
12,1,7,15,0,1,0,0,0.241,0.26679166666666665
12,1,7,16,0,1,0,0,0.052,0.26679166666666665
12,1,7,17,0,1,0,0,0.035,0.26679166666666665
12,1,7,18,0,0,1,0,0.395,0.26679166666666665
12,1,7,19,0,0,1,0,0.382,0.26679166666666665
12,1,7,20,0,0,1,0,0.35,0.26679166666666665
12,1,7,21,0,0,1,0,0.476,0.26679166666666665
12,1,7,22,0,0,0,1,0.587,0.26679166666666665
12,1,7,23,0,0,0,1,0.611,0.26679166666666665
13,1,1,0,0,0,0,1,0.095,0.22787500000000002
13,1,1,1,0,0,0,1,0.116,0.22787500000000002
13,1,1,2,0,0,0,1,0.125,0.22787500000000002
13,1,1,3,0,0,0,1,0.086,0.22787500000000002
13,1,1,4,0,0,0,1,0.048,0.22787500000000002
13,1,1,5,0,0,0,1,0.066,0.22787500000000002
13,1,1,6,1,0,0,0,0.5,0.22787500000000002
13,1,1,7,1,0,0,0,0.257,0.22787500000000002
13,1,1,8,1,0,0,0,0.372,0.22787500000000002
13,1,1,9,1,0,0,0,0.077,0.22787500000000002
13,1,1,10,1,0,0,0,0.104,0.22787500000000002
13,1,1,11,1,0,0,0,0.084,0.22787500000000002
13,1,1,12,0,1,0,0,0.031,0.22787500000000002
13,1,1,13,0,1,0,0,0.186,0.22787500000000002
13,1,1,14,0,1,0,0,0.263,0.22787500000000002
13,1,1,15,0,1,0,0,0.218,0.22787500000000002
13,1,1,16,0,1,0,0,0.029,0.22787500000000002
13,1,1,17,0,1,0,0,0.041,0.22787500000000002
13,1,1,18,0,0,1,0,0.397,0.22787500000000002
13,1,1,19,0,0,1,0,0.479,0.22787500000000002
13,1,1,20,0,0,1,0,0.405,0.22787500000000002
13,1,1,21,0,0,1,0,0.365,0.22787500000000002
13,1,1,22,0,0,0,1,0.585,0.22787500000000002
13,1,1,23,0,0,0,1,0.54,0.22787500000000002
13,1,2,0,0,0,0,1,0.033,0.24116666666666667
13,1,2,1,0,0,0,1,0.119,0.24116666666666667
13,1,2,2,0,0,0,1,0.055,0.24116666666666667
13,1,2,3,0,0,0,1,0.094,0.24116666666666667
13,1,2,4,0,0,0,1,0.075,0.24116666666666667
13,1,2,5,0,0,0,1,0.062,0.24116666666666667
13,1,2,6,1,0,0,0,0.577,0.24116666666666667
13,1,2,7,1,0,0,0,0.502,0.24116666666666667
13,1,2,8,1,0,0,0,0.531,0.24116666666666667
13,1,2,9,1,0,0,0,0.064,0.24116666666666667
13,1,2,10,1,0,0,0,0.074,0.24116666666666667
13,1,2,11,1,0,0,0,0.117,0.24116666666666667
13,1,2,12,0,1,0,0,0.067,0.24116666666666667
13,1,2,13,0,1,0,0,0.185,0.24116666666666667
13,1,2,14,0,1,0,0,0.268,0.24116666666666667
13,1,2,15,0,1,0,0,0.317,0.24116666666666667
13,1,2,16,0,1,0,0,0.038,0.24116666666666667
13,1,2,17,0,1,0,0,0.071,0.24116666666666667
13,1,2,18,0,0,1,0,0.335,0.24116666666666667
13,1,2,19,0,0,1,0,0.461,0.24116666666666667
13,1,2,20,0,0,1,0,0.404,0.24116666666666667
13,1,2,21,0,0,1,0,0.41,0.24116666666666667
13,1,2,22,0,0,0,1,0.506,0.24116666666666667
13,1,2,23,0,0,0,1,0.423,0.24116666666666667
13,1,3,0,0,0,0,1,0.024,0.20079166666666667
13,1,3,1,0,0,0,1,0.039,0.20079166666666667
13,1,3,2,0,0,0,1,0.032,0.20079166666666667
13,1,3,3,0,0,0,1,0.048,0.20079166666666667
13,1,3,4,0,0,0,1,0.033,0.20079166666666667
13,1,3,5,0,0,0,1,0.098,0.20079166666666667
13,1,3,6,1,0,0,0,0.41,0.20079166666666667
13,1,3,7,1,0,0,0,0.521,0.20079166666666667
13,1,3,8,1,0,0,0,0.392,0.20079166666666667
13,1,3,9,1,0,0,0,0.089,0.20079166666666667
13,1,3,10,1,0,0,0,0.025,0.20079166666666667
13,1,3,11,1,0,0,0,0.124,0.20079166666666667
13,1,3,12,0,1,0,0,0.079,0.20079166666666667
13,1,3,13,0,1,0,0,0.195,0.20079166666666667
13,1,3,14,0,1,0,0,0.209,0.20079166666666667
13,1,3,15,0,1,0,0,0.289,0.20079166666666667
13,1,3,16,0,1,0,0,0.064,0.20079166666666667
13,1,3,17,0,1,0,0,0.035,0.20079166666666667
13,1,3,18,0,0,1,0,0.224,0.20079166666666667
13,1,3,19,0,0,1,0,0.294,0.20079166666666667
13,1,3,20,0,0,1,0,0.323,0.20079166666666667
13,1,3,21,0,0,1,0,0.357,0.20079166666666667
13,1,3,22,0,0,0,1,0.432,0.20079166666666667
13,1,3,23,0,0,0,1,0.483,0.20079166666666667
13,1,4,0,0,0,0,1,0.055,0.22524999999999998
13,1,4,1,0,0,0,1,0.083,0.22524999999999998
13,1,4,2,0,0,0,1,0.095,0.22524999999999998
13,1,4,3,0,0,0,1,0.025,0.22524999999999998
13,1,4,4,0,0,0,1,0.073,0.22524999999999998
13,1,4,5,0,0,0,1,0.028,0.22524999999999998
13,1,4,6,1,0,0,0,0.411,0.22524999999999998
13,1,4,7,1,0,0,0,0.582,0.22524999999999998
13,1,4,8,1,0,0,0,0.355,0.22524999999999998
13,1,4,9,1,0,0,0,0.086,0.22524999999999998
13,1,4,10,1,0,0,0,0.038,0.22524999999999998
13,1,4,11,1,0,0,0,0.106,0.22524999999999998
13,1,4,12,0,1,0,0,0.104,0.22524999999999998
13,1,4,13,0,1,0,0,0.223,0.22524999999999998
13,1,4,14,0,1,0,0,0.311,0.22524999999999998
13,1,4,15,0,1,0,0,0.374,0.22524999999999998
13,1,4,16,0,1,0,0,0.028,0.22524999999999998
13,1,4,17,0,1,0,0,0.087,0.22524999999999998
13,1,4,18,0,0,1,0,0.243,0.22524999999999998
13,1,4,19,0,0,1,0,0.381,0.22524999999999998
13,1,4,20,0,0,1,0,0.261,0.22524999999999998
13,1,4,21,0,0,1,0,0.359,0.22524999999999998
13,1,4,22,0,0,0,1,0.453,0.22524999999999998
13,1,4,23,0,0,0,1,0.645,0.22524999999999998
13,1,5,0,0,0,0,1,0.122,0.22208333333333333
13,1,5,1,0,0,0,1,0.025,0.22208333333333333
13,1,5,2,0,0,0,1,0.106,0.22208333333333333
13,1,5,3,0,0,0,1,0.034,0.22208333333333333
13,1,5,4,0,0,0,1,0.025,0.22208333333333333
13,1,5,5,0,0,0,1,0.052,0.22208333333333333
13,1,5,6,1,0,0,0,0.497,0.22208333333333333
13,1,5,7,1,0,0,0,0.594,0.22208333333333333
13,1,5,8,1,0,0,0,0.425,0.22208333333333333
13,1,5,9,1,0,0,0,0.099,0.22208333333333333
13,1,5,10,1,0,0,0,0.132,0.22208333333333333
13,1,5,11,1,0,0,0,0.1,0.22208333333333333
13,1,5,12,0,1,0,0,0.105,0.22208333333333333
13,1,5,13,0,1,0,0,0.248,0.22208333333333333
13,1,5,14,0,1,0,0,0.369,0.22208333333333333
13,1,5,15,0,1,0,0,0.269,0.22208333333333333
13,1,5,16,0,1,0,0,0.077,0.22208333333333333
13,1,5,17,0,1,0,0,0.097,0.22208333333333333
13,1,5,18,0,0,1,0,0.349,0.22208333333333333
13,1,5,19,0,0,1,0,0.284,0.22208333333333333
13,1,5,20,0,0,1,0,0.353,0.22208333333333333
13,1,5,21,0,0,1,0,0.344,0.22208333333333333
13,1,5,22,0,0,0,1,0.318,0.22208333333333333
13,1,5,23,0,0,0,1,0.306,0.22208333333333333
13,1,6,0,0,0,0,1,0.086,0.21020833333333333
13,1,6,1,0,0,0,1,0.108,0.21020833333333333
13,1,6,2,0,0,0,1,0.04,0.21020833333333333
13,1,6,3,0,0,0,1,0.034,0.21020833333333333
13,1,6,4,0,0,0,1,0.104,0.21020833333333333
13,1,6,5,0,0,0,1,0.055,0.21020833333333333
13,1,6,6,1,0,0,0,0.541,0.21020833333333333
13,1,6,7,1,0,0,0,0.345,0.21020833333333333
13,1,6,8,1,0,0,0,0.303,0.21020833333333333
13,1,6,9,1,0,0,0,0.035,0.21020833333333333
13,1,6,10,1,0,0,0,0.041,0.21020833333333333
13,1,6,11,1,0,0,0,0.107,0.21020833333333333
13,1,6,12,0,1,0,0,0.078,0.21020833333333333
13,1,6,13,0,1,0,0,0.258,0.21020833333333333
13,1,6,14,0,1,0,0,0.271,0.21020833333333333
13,1,6,15,0,1,0,0,0.256,0.21020833333333333
13,1,6,16,0,1,0,0,0.129,0.21020833333333333
13,1,6,17,0,1,0,0,0.03,0.21020833333333333
13,1,6,18,0,0,1,0,0.264,0.21020833333333333
13,1,6,19,0,0,1,0,0.294,0.21020833333333333
13,1,6,20,0,0,1,0,0.49,0.21020833333333333
13,1,6,21,0,0,1,0,0.33,0.21020833333333333
13,1,6,22,0,0,0,1,0.5,0.21020833333333333
13,1,6,23,0,0,0,1,0.346,0.21020833333333333
13,1,7,0,0,0,0,1,0.075,0.22054166666666666
13,1,7,1,0,0,0,1,0.066,0.22054166666666666
13,1,7,2,0,0,0,1,0.109,0.22054166666666666
13,1,7,3,0,0,0,1,0.106,0.22054166666666666
13,1,7,4,0,0,0,1,0.037,0.22054166666666666
13,1,7,5,0,0,0,1,0.032,0.22054166666666666
13,1,7,6,1,0,0,0,0.482,0.22054166666666666
13,1,7,7,1,0,0,0,0.333,0.22054166666666666
13,1,7,8,1,0,0,0,0.441,0.22054166666666666
13,1,7,9,1,0,0,0,0.116,0.22054166666666666
13,1,7,10,1,0,0,0,0.033,0.22054166666666666
13,1,7,11,1,0,0,0,0.048,0.22054166666666666
13,1,7,12,0,1,0,0,0.067,0.22054166666666666
13,1,7,13,0,1,0,0,0.405,0.22054166666666666
13,1,7,14,0,1,0,0,0.423,0.22054166666666666
13,1,7,15,0,1,0,0,0.132,0.22054166666666666
13,1,7,16,0,1,0,0,0.038,0.22054166666666666
13,1,7,17,0,1,0,0,0.06,0.22054166666666666
13,1,7,18,0,0,1,0,0.486,0.22054166666666666
13,1,7,19,0,0,1,0,0.347,0.22054166666666666
13,1,7,20,0,0,1,0,0.388,0.22054166666666666
13,1,7,21,0,0,1,0,0.298,0.22054166666666666
13,1,7,22,0,0,0,1,0.494,0.22054166666666666
13,1,7,23,0,0,0,1,0.277,0.22054166666666666
14,1,1,0,0,0,0,1,0.056,0.18616666666666667
14,1,1,1,0,0,0,1,0.051,0.18616666666666667
14,1,1,2,0,0,0,1,0.088,0.18616666666666667
14,1,1,3,0,0,0,1,0.027,0.18616666666666667
14,1,1,4,0,0,0,1,0.03,0.18616666666666667
14,1,1,5,0,0,0,1,0.077,0.18616666666666667
14,1,1,6,1,0,0,0,0.475,0.18616666666666667
14,1,1,7,1,0,0,0,0.246,0.18616666666666667
14,1,1,8,1,0,0,0,0.313,0.18616666666666667
14,1,1,9,1,0,0,0,0.073,0.18616666666666667
14,1,1,10,1,0,0,0,0.064,0.18616666666666667
14,1,1,11,1,0,0,0,0.085,0.18616666666666667
14,1,1,12,0,1,0,0,0.075,0.18616666666666667
14,1,1,13,0,1,0,0,0.289,0.18616666666666667
14,1,1,14,0,1,0,0,0.298,0.18616666666666667
14,1,1,15,0,1,0,0,0.293,0.18616666666666667
14,1,1,16,0,1,0,0,0.051,0.18616666666666667
14,1,1,17,0,1,0,0,0.064,0.18616666666666667
14,1,1,18,0,0,1,0,0.233,0.18616666666666667
14,1,1,19,0,0,1,0,0.27,0.18616666666666667
14,1,1,20,0,0,1,0,0.171,0.18616666666666667
14,1,1,21,0,0,1,0,0.302,0.18616666666666667
14,1,1,22,0,0,0,1,0.422,0.18616666666666667
14,1,1,23,0,0,0,1,0.415,0.18616666666666667
14,1,2,0,0,0,0,1,0.065,0.22629166666666667
14,1,2,1,0,0,0,1,0.042,0.22629166666666667
14,1,2,2,0,0,0,1,0.088,0.22629166666666667
14,1,2,3,0,0,0,1,0.086,0.22629166666666667
14,1,2,4,0,0,0,1,0.08,0.22629166666666667
14,1,2,5,0,0,0,1,0.085,0.22629166666666667
14,1,2,6,1,0,0,0,0.41,0.22629166666666667
14,1,2,7,1,0,0,0,0.48,0.22629166666666667
14,1,2,8,1,0,0,0,0.498,0.22629166666666667
14,1,2,9,1,0,0,0,0.091,0.22629166666666667
14,1,2,10,1,0,0,0,0.042,0.22629166666666667
14,1,2,11,1,0,0,0,0.078,0.22629166666666667
14,1,2,12,0,1,0,0,0.068,0.22629166666666667
14,1,2,13,0,1,0,0,0.233,0.22629166666666667
14,1,2,14,0,1,0,0,0.355,0.22629166666666667
14,1,2,15,0,1,0,0,0.257,0.22629166666666667
14,1,2,16,0,1,0,0,0.045,0.22629166666666667
14,1,2,17,0,1,0,0,0.09,0.22629166666666667
14,1,2,18,0,0,1,0,0.259,0.22629166666666667
14,1,2,19,0,0,1,0,0.358,0.22629166666666667
14,1,2,20,0,0,1,0,0.322,0.22629166666666667
14,1,2,21,0,0,1,0,0.448,0.22629166666666667
14,1,2,22,0,0,0,1,0.618,0.22629166666666667
14,1,2,23,0,0,0,1,0.333,0.22629166666666667
14,1,3,0,0,0,0,1,0.016,0.18737499999999999
14,1,3,1,0,0,0,1,0.028,0.18737499999999999
14,1,3,2,0,0,0,1,0.079,0.18737499999999999
14,1,3,3,0,0,0,1,0.017,0.18737499999999999
14,1,3,4,0,0,0,1,0.033,0.18737499999999999
14,1,3,5,0,0,0,1,0.073,0.18737499999999999
14,1,3,6,1,0,0,0,0.494,0.18737499999999999
14,1,3,7,1,0,0,0,0.287,0.18737499999999999
14,1,3,8,1,0,0,0,0.351,0.18737499999999999
14,1,3,9,1,0,0,0,0.057,0.18737499999999999
14,1,3,10,1,0,0,0,0.064,0.18737499999999999
14,1,3,11,1,0,0,0,0.028,0.18737499999999999
14,1,3,12,0,1,0,0,0.089,0.18737499999999999
14,1,3,13,0,1,0,0,0.164,0.18737499999999999
14,1,3,14,0,1,0,0,0.304,0.18737499999999999
14,1,3,15,0,1,0,0,0.273,0.18737499999999999
14,1,3,16,0,1,0,0,0.079,0.18737499999999999
14,1,3,17,0,1,0,0,0.018,0.18737499999999999
14,1,3,18,0,0,1,0,0.303,0.18737499999999999
14,1,3,19,0,0,1,0,0.347,0.18737499999999999
14,1,3,20,0,0,1,0,0.263,0.18737499999999999
14,1,3,21,0,0,1,0,0.345,0.18737499999999999
14,1,3,22,0,0,0,1,0.436,0.18737499999999999
14,1,3,23,0,0,0,1,0.349,0.18737499999999999
14,1,4,0,0,0,0,1,0.062,0.20629166666666668
14,1,4,1,0,0,0,1,0.016,0.20629166666666668
14,1,4,2,0,0,0,1,0.052,0.20629166666666668
14,1,4,3,0,0,0,1,0.064,0.20629166666666668
14,1,4,4,0,0,0,1,0.085,0.20629166666666668
14,1,4,5,0,0,0,1,0.044,0.20629166666666668
14,1,4,6,1,0,0,0,0.453,0.20629166666666668
14,1,4,7,1,0,0,0,0.405,0.20629166666666668
14,1,4,8,1,0,0,0,0.506,0.20629166666666668
14,1,4,9,1,0,0,0,0.019,0.20629166666666668
14,1,4,10,1,0,0,0,0.026,0.20629166666666668
14,1,4,11,1,0,0,0,0.021,0.20629166666666668
14,1,4,12,0,1,0,0,0.079,0.20629166666666668
14,1,4,13,0,1,0,0,0.288,0.20629166666666668
14,1,4,14,0,1,0,0,0.15,0.20629166666666668
14,1,4,15,0,1,0,0,0.183,0.20629166666666668
14,1,4,16,0,1,0,0,0.063,0.20629166666666668
14,1,4,17,0,1,0,0,0.067,0.20629166666666668
14,1,4,18,0,0,1,0,0.212,0.20629166666666668
14,1,4,19,0,0,1,0,0.425,0.20629166666666668
14,1,4,20,0,0,1,0,0.427,0.20629166666666668
14,1,4,21,0,0,1,0,0.403,0.20629166666666668
14,1,4,22,0,0,0,1,0.245,0.20629166666666668
14,1,4,23,0,0,0,1,0.656,0.20629166666666668
14,1,5,0,0,0,0,1,0.065,0.20970833333333336
14,1,5,1,0,0,0,1,0.033,0.20970833333333336
14,1,5,2,0,0,0,1,0.034,0.20970833333333336
14,1,5,3,0,0,0,1,0.051,0.20970833333333336
14,1,5,4,0,0,0,1,0.083,0.20970833333333336
14,1,5,5,0,0,0,1,0.027,0.20970833333333336
14,1,5,6,1,0,0,0,0.365,0.20970833333333336
14,1,5,7,1,0,0,0,0.553,0.20970833333333336
14,1,5,8,1,0,0,0,0.357,0.20970833333333336
14,1,5,9,1,0,0,0,0.076,0.20970833333333336
14,1,5,10,1,0,0,0,0.055,0.20970833333333336
14,1,5,11,1,0,0,0,0.067,0.20970833333333336
14,1,5,12,0,1,0,0,0.062,0.20970833333333336
14,1,5,13,0,1,0,0,0.296,0.20970833333333336
14,1,5,14,0,1,0,0,0.316,0.20970833333333336
14,1,5,15,0,1,0,0,0.281,0.20970833333333336
14,1,5,16,0,1,0,0,0.037,0.20970833333333336
14,1,5,17,0,1,0,0,0.039,0.20970833333333336
14,1,5,18,0,0,1,0,0.376,0.20970833333333336
14,1,5,19,0,0,1,0,0.428,0.20970833333333336
14,1,5,20,0,0,1,0,0.362,0.20970833333333336
14,1,5,21,0,0,1,0,0.26,0.20970833333333336
14,1,5,22,0,0,0,1,0.439,0.20970833333333336
14,1,5,23,0,0,0,1,0.371,0.20970833333333336
14,1,6,0,0,0,0,1,0.067,0.21437499999999998
14,1,6,1,0,0,0,1,0.032,0.21437499999999998
14,1,6,2,0,0,0,1,0.069,0.21437499999999998
14,1,6,3,0,0,0,1,0.086,0.21437499999999998
14,1,6,4,0,0,0,1,0.058,0.21437499999999998
14,1,6,5,0,0,0,1,0.062,0.21437499999999998
14,1,6,6,1,0,0,0,0.48,0.21437499999999998
14,1,6,7,1,0,0,0,0.421,0.21437499999999998
14,1,6,8,1,0,0,0,0.468,0.21437499999999998
14,1,6,9,1,0,0,0,0.07,0.21437499999999998
14,1,6,10,1,0,0,0,0.049,0.21437499999999998
14,1,6,11,1,0,0,0,0.02,0.21437499999999998
14,1,6,12,0,1,0,0,0.076,0.21437499999999998
14,1,6,13,0,1,0,0,0.258,0.21437499999999998
14,1,6,14,0,1,0,0,0.289,0.21437499999999998
14,1,6,15,0,1,0,0,0.23,0.21437499999999998
14,1,6,16,0,1,0,0,0.061,0.21437499999999998
14,1,6,17,0,1,0,0,0.05,0.21437499999999998
14,1,6,18,0,0,1,0,0.308,0.21437499999999998
14,1,6,19,0,0,1,0,0.298,0.21437499999999998
14,1,6,20,0,0,1,0,0.334,0.21437499999999998
14,1,6,21,0,0,1,0,0.43,0.21437499999999998
14,1,6,22,0,0,0,1,0.331,0.21437499999999998
14,1,6,23,0,0,0,1,0.598,0.21437499999999998
14,1,7,0,0,0,0,1,0.017,0.22108333333333333
14,1,7,1,0,0,0,1,0.067,0.22108333333333333
14,1,7,2,0,0,0,1,0.057,0.22108333333333333
14,1,7,3,0,0,0,1,0.028,0.22108333333333333
14,1,7,4,0,0,0,1,0.077,0.22108333333333333
14,1,7,5,0,0,0,1,0.043,0.22108333333333333
14,1,7,6,1,0,0,0,0.486,0.22108333333333333
14,1,7,7,1,0,0,0,0.533,0.22108333333333333
14,1,7,8,1,0,0,0,0.485,0.22108333333333333
14,1,7,9,1,0,0,0,0.079,0.22108333333333333
14,1,7,10,1,0,0,0,0.019,0.22108333333333333
14,1,7,11,1,0,0,0,0.074,0.22108333333333333
14,1,7,12,0,1,0,0,0.062,0.22108333333333333
14,1,7,13,0,1,0,0,0.222,0.22108333333333333
14,1,7,14,0,1,0,0,0.269,0.22108333333333333
14,1,7,15,0,1,0,0,0.347,0.22108333333333333
14,1,7,16,0,1,0,0,0.029,0.22108333333333333
14,1,7,17,0,1,0,0,0.061,0.22108333333333333
14,1,7,18,0,0,1,0,0.335,0.22108333333333333
14,1,7,19,0,0,1,0,0.401,0.22108333333333333
14,1,7,20,0,0,1,0,0.44,0.22108333333333333
14,1,7,21,0,0,1,0,0.257,0.22108333333333333
14,1,7,22,0,0,0,1,0.467,0.22108333333333333
14,1,7,23,0,0,0,1,0.451,0.22108333333333333
15,1,1,0,0,0,0,1,0.097,0.2791666666666667
15,1,1,1,0,0,0,1,0.165,0.2791666666666667
15,1,1,2,0,0,0,1,0.1,0.2791666666666667
15,1,1,3,0,0,0,1,0.037,0.2791666666666667
15,1,1,4,0,0,0,1,0.042,0.2791666666666667
15,1,1,5,0,0,0,1,0.173,0.2791666666666667
15,1,1,6,1,0,0,0,0.597,0.2791666666666667
15,1,1,7,1,0,0,0,0.574,0.2791666666666667
15,1,1,8,1,0,0,0,0.595,0.2791666666666667
15,1,1,9,1,0,0,0,0.158,0.2791666666666667
15,1,1,10,1,0,0,0,0.095,0.2791666666666667
15,1,1,11,1,0,0,0,0.111,0.2791666666666667
15,1,1,12,0,1,0,0,0.063,0.2791666666666667
15,1,1,13,0,1,0,0,0.336,0.2791666666666667
15,1,1,14,0,1,0,0,0.424,0.2791666666666667
15,1,1,15,0,1,0,0,0.226,0.2791666666666667
15,1,1,16,0,1,0,0,0.042,0.2791666666666667
15,1,1,17,0,1,0,0,0.094,0.2791666666666667
15,1,1,18,0,0,1,0,0.411,0.2791666666666667
15,1,1,19,0,0,1,0,0.431,0.2791666666666667
15,1,1,20,0,0,1,0,0.454,0.2791666666666667
15,1,1,21,0,0,1,0,0.303,0.2791666666666667
15,1,1,22,0,0,0,1,0.647,0.2791666666666667
15,1,1,23,0,0,0,1,0.525,0.2791666666666667
15,1,2,0,0,0,0,1,0.047,0.2578333333333333
15,1,2,1,0,0,0,1,0.14,0.2578333333333333
15,1,2,2,0,0,0,1,0.182,0.2578333333333333
15,1,2,3,0,0,0,1,0.048,0.2578333333333333
15,1,2,4,0,0,0,1,0.076,0.2578333333333333
15,1,2,5,0,0,0,1,0.181,0.2578333333333333
15,1,2,6,1,0,0,0,0.476,0.2578333333333333
15,1,2,7,1,0,0,0,0.499,0.2578333333333333
15,1,2,8,1,0,0,0,0.391,0.2578333333333333
15,1,2,9,1,0,0,0,0.041,0.2578333333333333
15,1,2,10,1,0,0,0,0.155,0.2578333333333333
15,1,2,11,1,0,0,0,0.155,0.2578333333333333
15,1,2,12,0,1,0,0,0.143,0.2578333333333333
15,1,2,13,0,1,0,0,0.287,0.2578333333333333
15,1,2,14,0,1,0,0,0.298,0.2578333333333333
15,1,2,15,0,1,0,0,0.275,0.2578333333333333
15,1,2,16,0,1,0,0,0.049,0.2578333333333333
15,1,2,17,0,1,0,0,0.043,0.2578333333333333
15,1,2,18,0,0,1,0,0.441,0.2578333333333333
15,1,2,19,0,0,1,0,0.558,0.2578333333333333
15,1,2,20,0,0,1,0,0.56,0.2578333333333333
15,1,2,21,0,0,1,0,0.324,0.2578333333333333
15,1,2,22,0,0,0,1,0.449,0.2578333333333333
15,1,2,23,0,0,0,1,0.37,0.2578333333333333
15,1,3,0,0,0,0,1,0.117,0.25737499999999996
15,1,3,1,0,0,0,1,0.086,0.25737499999999996
15,1,3,2,0,0,0,1,0.058,0.25737499999999996
15,1,3,3,0,0,0,1,0.107,0.25737499999999996
15,1,3,4,0,0,0,1,0.176,0.25737499999999996
15,1,3,5,0,0,0,1,0.126,0.25737499999999996
15,1,3,6,1,0,0,0,0.435,0.25737499999999996
15,1,3,7,1,0,0,0,0.433,0.25737499999999996
15,1,3,8,1,0,0,0,0.507,0.25737499999999996
15,1,3,9,1,0,0,0,0.163,0.25737499999999996
15,1,3,10,1,0,0,0,0.156,0.25737499999999996
15,1,3,11,1,0,0,0,0.187,0.25737499999999996
15,1,3,12,0,1,0,0,0.098,0.25737499999999996
15,1,3,13,0,1,0,0,0.277,0.25737499999999996
15,1,3,14,0,1,0,0,0.209,0.25737499999999996
15,1,3,15,0,1,0,0,0.246,0.25737499999999996
15,1,3,16,0,1,0,0,0.051,0.25737499999999996
15,1,3,17,0,1,0,0,0.038,0.25737499999999996
15,1,3,18,0,0,1,0,0.443,0.25737499999999996
15,1,3,19,0,0,1,0,0.464,0.25737499999999996
15,1,3,20,0,0,1,0,0.274,0.25737499999999996
15,1,3,21,0,0,1,0,0.415,0.25737499999999996
15,1,3,22,0,0,0,1,0.436,0.25737499999999996
15,1,3,23,0,0,0,1,0.675,0.25737499999999996
15,1,4,0,0,0,0,1,0.13,0.27016666666666667
15,1,4,1,0,0,0,1,0.164,0.27016666666666667
15,1,4,2,0,0,0,1,0.076,0.27016666666666667
15,1,4,3,0,0,0,1,0.067,0.27016666666666667
15,1,4,4,0,0,0,1,0.161,0.27016666666666667
15,1,4,5,0,0,0,1,0.145,0.27016666666666667
15,1,4,6,1,0,0,0,0.51,0.27016666666666667
15,1,4,7,1,0,0,0,0.546,0.27016666666666667
15,1,4,8,1,0,0,0,0.383,0.27016666666666667
15,1,4,9,1,0,0,0,0.176,0.27016666666666667
15,1,4,10,1,0,0,0,0.083,0.27016666666666667
15,1,4,11,1,0,0,0,0.122,0.27016666666666667
15,1,4,12,0,1,0,0,0.148,0.27016666666666667
15,1,4,13,0,1,0,0,0.384,0.27016666666666667
15,1,4,14,0,1,0,0,0.371,0.27016666666666667
15,1,4,15,0,1,0,0,0.411,0.27016666666666667
15,1,4,16,0,1,0,0,0.109,0.27016666666666667
15,1,4,17,0,1,0,0,0.086,0.27016666666666667
15,1,4,18,0,0,1,0,0.502,0.27016666666666667
15,1,4,19,0,0,1,0,0.355,0.27016666666666667
15,1,4,20,0,0,1,0,0.369,0.27016666666666667
15,1,4,21,0,0,1,0,0.512,0.27016666666666667
15,1,4,22,0,0,0,1,0.31,0.27016666666666667
15,1,4,23,0,0,0,1,0.364,0.27016666666666667
15,1,5,0,0,0,0,1,0.17,0.2637083333333333
15,1,5,1,0,0,0,1,0.156,0.2637083333333333
15,1,5,2,0,0,0,1,0.108,0.2637083333333333
15,1,5,3,0,0,0,1,0.103,0.2637083333333333
15,1,5,4,0,0,0,1,0.18,0.2637083333333333
15,1,5,5,0,0,0,1,0.08,0.2637083333333333
15,1,5,6,1,0,0,0,0.555,0.2637083333333333
15,1,5,7,1,0,0,0,0.612,0.2637083333333333
15,1,5,8,1,0,0,0,0.308,0.2637083333333333
15,1,5,9,1,0,0,0,0.037,0.2637083333333333
15,1,5,10,1,0,0,0,0.072,0.2637083333333333
15,1,5,11,1,0,0,0,0.16,0.2637083333333333
15,1,5,12,0,1,0,0,0.072,0.2637083333333333
15,1,5,13,0,1,0,0,0.303,0.2637083333333333
15,1,5,14,0,1,0,0,0.394,0.2637083333333333
15,1,5,15,0,1,0,0,0.248,0.2637083333333333
15,1,5,16,0,1,0,0,0.082,0.2637083333333333
15,1,5,17,0,1,0,0,0.051,0.2637083333333333
15,1,5,18,0,0,1,0,0.358,0.2637083333333333
15,1,5,19,0,0,1,0,0.501,0.2637083333333333
15,1,5,20,0,0,1,0,0.28,0.2637083333333333
15,1,5,21,0,0,1,0,0.298,0.2637083333333333
15,1,5,22,0,0,0,1,0.608,0.2637083333333333
15,1,5,23,0,0,0,1,0.593,0.2637083333333333
15,1,6,0,0,0,0,1,0.182,0.2500833333333333
15,1,6,1,0,0,0,1,0.166,0.2500833333333333
15,1,6,2,0,0,0,1,0.083,0.2500833333333333
